animal_type,complaint_type,date_received,suburb
dog,Attack,May 2020,Wulguru
dog,Attack,May 2020,Wulguru
dog,Attack,May 2020,Wulguru
dog,Enclosure,May 2020,Wulguru
dog,Enclosure,May 2020,Wulguru
dog,Enclosure,May 2020,Wulguru
dog,Enclosure,May 2020,Wulguru
dog,Noise,May 2020,Wulguru
cat,Private Impound,May 2020,Wulguru
dog,Private Impound,May 2020,Wulguru
dog,Private Impound,May 2020,Wulguru
dog,Private Impound,May 2020,Wulguru
dog,Wandering,May 2020,Wulguru
dog,Wandering,May 2020,Wulguru
dog,Attack,May 2020,Black River
dog,Wandering,May 2020,Black River
dog,Aggressive Animal,May 2020,Burdell
dog,Attack,May 2020,Burdell
dog,Attack,May 2020,Burdell
dog,Noise,May 2020,Burdell
dog,Noise,May 2020,Burdell
dog,Noise,May 2020,Burdell
dog,Noise,May 2020,Burdell
dog,Private Impound,May 2020,Burdell
dog,Private Impound,May 2020,Burdell
dog,Aggressive Animal,May 2020,Bushland Beach
dog,Aggressive Animal,May 2020,Bushland Beach
dog,Attack,May 2020,Bushland Beach
dog,Enclosure,May 2020,Bushland Beach
dog,Enclosure,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Noise,May 2020,Bushland Beach
dog,Private Impound,May 2020,Bushland Beach
dog,Wandering,May 2020,Bushland Beach
dog,Aggressive Animal,May 2020,Mount Low
dog,Aggressive Animal,May 2020,Mount Low
dog,Attack,May 2020,Mount Low
cat,Enclosure,May 2020,Mount Low
dog,Noise,May 2020,Mount Low
dog,Noise,May 2020,Mount Low
dog,Noise,May 2020,Mount Low
dog,Noise,May 2020,Mount Low
dog,Noise,May 2020,Mount Low
dog,Enclosure,May 2020,Saunders Beach
dog,Attack,May 2020,Arcadia
dog,Attack,May 2020,Belgian Gardens
dog,Enclosure,May 2020,Belgian Gardens
dog,Noise,May 2020,Belgian Gardens
cat,Private Impound,May 2020,Belgian Gardens
cat,Private Impound,May 2020,Belgian Gardens
dog,Aggressive Animal,May 2020,Bohle
dog,Enclosure,May 2020,Bohle
cat,Private Impound,May 2020,Bohle
dog,Aggressive Animal,May 2020,Castle Hill
dog,Noise,May 2020,Castle Hill
dog,Aggressive Animal,May 2020,Garbutt
dog,Attack,May 2020,Garbutt
dog,Attack,May 2020,Garbutt
dog,Enclosure,May 2020,Garbutt
dog,Enclosure,May 2020,Garbutt
dog,Noise,May 2020,Garbutt
dog,Noise,May 2020,Garbutt
dog,Noise,May 2020,Garbutt
dog,Wandering,May 2020,Garbutt
dog,Wandering,May 2020,Garbutt
dog,Noise,May 2020,Horseshoe Bay
dog,Enclosure,May 2020,Nelly Bay
dog,Enclosure,May 2020,Nelly Bay
dog,Aggressive Animal,May 2020,North Ward
dog,Aggressive Animal,May 2020,North Ward
cat,Private Impound,May 2020,North Ward
dog,Wandering,May 2020,North Ward
dog,Wandering,May 2020,North Ward
dog,Wandering,May 2020,Pallarenda
dog,Wandering,May 2020,Pallarenda
dog,Wandering,May 2020,Pallarenda
dog,Enclosure,May 2020,South Townsville
dog,Wandering,May 2020,South Townsville
dog,Wandering,May 2020,South Townsville
dog,Enclosure,May 2020,Townsville City
dog,Noise,May 2020,Townsville City
dog,Private Impound,May 2020,Townsville City
dog,Aggressive Animal,May 2020,Condon
dog,Aggressive Animal,May 2020,Condon
dog,Aggressive Animal,May 2020,Condon
dog,Attack,May 2020,Condon
dog,Attack,May 2020,Condon
dog,Enclosure,May 2020,Condon
dog,Enclosure,May 2020,Condon
dog,Enclosure,May 2020,Condon
dog,Enclosure,May 2020,Condon
dog,Noise,May 2020,Condon
dog,Noise,May 2020,Condon
cat,Private Impound,May 2020,Condon
dog,Private Impound,May 2020,Condon
dog,Private Impound,May 2020,Condon
dog,Private Impound,May 2020,Condon
dog,Aggressive Animal,May 2020,Kelso
dog,Aggressive Animal,May 2020,Kelso
dog,Aggressive Animal,May 2020,Kelso
dog,Aggressive Animal,May 2020,Kelso
dog,Aggressive Animal,May 2020,Kelso
dog,Attack,May 2020,Kelso
dog,Attack,May 2020,Kelso
dog,Attack,May 2020,Kelso
dog,Attack,May 2020,Kelso
cat,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Enclosure,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
dog,Noise,May 2020,Kelso
cat,Private Impound,May 2020,Kelso
dog,Private Impound,May 2020,Kelso
dog,Private Impound,May 2020,Kelso
dog,Private Impound,May 2020,Kelso
dog,Private Impound,May 2020,Kelso
dog,Private Impound,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Wandering,May 2020,Kelso
dog,Enclosure,May 2020,Rasmussen
dog,Enclosure,May 2020,Rasmussen
dog,Enclosure,May 2020,Rasmussen
dog,Enclosure,May 2020,Rasmussen
dog,Enclosure,May 2020,Rasmussen
dog,Enclosure,May 2020,Rasmussen
dog,Noise,May 2020,Rasmussen
cat,Private Impound,May 2020,Rasmussen
dog,Private Impound,May 2020,Rasmussen
dog,Private Impound,May 2020,Rasmussen
dog,Wandering,May 2020,Rasmussen
dog,Wandering,May 2020,Rasmussen
dog,Wandering,May 2020,Rasmussen
dog,Wandering,May 2020,Rasmussen
dog,Attack,May 2020,Cranbrook
dog,Attack,May 2020,Cranbrook
dog,Enclosure,May 2020,Cranbrook
dog,Enclosure,May 2020,Cranbrook
dog,Enclosure,May 2020,Cranbrook
dog,Noise,May 2020,Cranbrook
dog,Noise,May 2020,Cranbrook
dog,Wandering,May 2020,Cranbrook
dog,Aggressive Animal,May 2020,Kirwan
dog,Aggressive Animal,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Wandering,May 2020,Kirwan
dog,Noise,May 2020,Mount Louisa
dog,Noise,May 2020,Mount Louisa
dog,Noise,May 2020,Mount Louisa
dog,Private Impound,May 2020,Mount Louisa
dog,Enclosure,May 2020,Thuringowa Central
dog,Enclosure,May 2020,Thuringowa Central
dog,Noise,May 2020,Thuringowa Central
dog,Noise,May 2020,Thuringowa Central
dog,Noise,May 2020,Thuringowa Central
cat,Private Impound,May 2020,Thuringowa Central
dog,Private Impound,May 2020,Thuringowa Central
dog,Private Impound,May 2020,Thuringowa Central
dog,Wandering,May 2020,Thuringowa Central
dog,Aggressive Animal,May 2020,Annandale
dog,Aggressive Animal,May 2020,Annandale
dog,Attack,May 2020,Annandale
dog,Attack,May 2020,Annandale
dog,Noise,May 2020,Annandale
dog,Private Impound,May 2020,Annandale
dog,Aggressive Animal,May 2020,Condon
dog,Noise,May 2020,Condon
dog,Noise,May 2020,Condon
cat,Private Impound,May 2020,Condon
cat,Private Impound,May 2020,Condon
dog,Wandering,May 2020,Condon
dog,Aggressive Animal,May 2020,Douglas
dog,Aggressive Animal,May 2020,Douglas
dog,Enclosure,May 2020,Douglas
dog,Enclosure,May 2020,Douglas
dog,Enclosure,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
dog,Noise,May 2020,Douglas
cat,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Douglas
dog,Private Impound,May 2020,Thuringowa Central
dog,Noise,May 2020,Cosgrove
dog,Noise,May 2020,Cosgrove
dog,Noise,May 2020,Cosgrove
dog,Wandering,May 2020,Cosgrove
dog,Aggressive Animal,May 2020,Heatley
dog,Attack,May 2020,Heatley
cat,Enclosure,May 2020,Heatley
dog,Noise,May 2020,Heatley
dog,Wandering,May 2020,Heatley
dog,Wandering,May 2020,Heatley
dog,Attack,May 2020,Kirwan
cat,Enclosure,May 2020,Kirwan
cat,Enclosure,May 2020,Kirwan
cat,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Enclosure,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Noise,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Private Impound,May 2020,Kirwan
dog,Wandering,May 2020,Kirwan
dog,Wandering,May 2020,Kirwan
dog,Attack,May 2020,Mount Louisa
dog,Attack,May 2020,Mount Louisa
dog,Attack,May 2020,Mount Louisa
dog,Attack,May 2020,Mount Louisa
cat,Enclosure,May 2020,Mount Louisa
dog,Enclosure,May 2020,Mount Louisa
dog,Enclosure,May 2020,Mount Louisa
dog,Enclosure,May 2020,Mount Louisa
dog,Enclosure,May 2020,Mount Louisa
dog,Noise,May 2020,Mount Louisa
dog,Noise,May 2020,Mount Louisa
cat,Private Impound,May 2020,Mount Louisa
cat,Private Impound,May 2020,Mount Louisa
cat,Private Impound,May 2020,Mount Louisa
cat,Private Impound,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Aggressive Animal,May 2020,Aitkenvale
dog,Attack,May 2020,Aitkenvale
dog,Attack,May 2020,Aitkenvale
dog,Enclosure,May 2020,Aitkenvale
dog,Enclosure,May 2020,Aitkenvale
dog,Enclosure,May 2020,Aitkenvale
dog,Noise,May 2020,Aitkenvale
dog,Noise,May 2020,Aitkenvale
dog,Noise,May 2020,Aitkenvale
cat,Private Impound,May 2020,Aitkenvale
cat,Private Impound,May 2020,Aitkenvale
dog,Private Impound,May 2020,Aitkenvale
dog,Private Impound,May 2020,Aitkenvale
dog,Private Impound,May 2020,Aitkenvale
dog,Private Impound,May 2020,Aitkenvale
dog,Private Impound,May 2020,Aitkenvale
dog,Private Impound,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Wandering,May 2020,Aitkenvale
dog,Aggressive Animal,May 2020,Cranbrook
dog,Aggressive Animal,May 2020,Cranbrook
dog,Aggressive Animal,May 2020,Cranbrook
dog,Attack,May 2020,Cranbrook
dog,Attack,May 2020,Cranbrook
dog,Attack,May 2020,Cranbrook
dog,Enclosure,May 2020,Cranbrook
dog,Noise,May 2020,Cranbrook
dog,Noise,May 2020,Cranbrook
dog,Noise,May 2020,Cranbrook
cat,Private Impound,May 2020,Cranbrook
dog,Private Impound,May 2020,Cranbrook
dog,Private Impound,May 2020,Cranbrook
dog,Private Impound,May 2020,Cranbrook
dog,Noise,May 2020,Currajong
dog,Noise,May 2020,Currajong
dog,Noise,May 2020,Currajong
cat,Private Impound,May 2020,Currajong
cat,Private Impound,May 2020,Currajong
dog,Private Impound,May 2020,Currajong
dog,Private Impound,May 2020,Currajong
dog,Private Impound,May 2020,Currajong
dog,Private Impound,May 2020,Currajong
dog,Wandering,May 2020,Currajong
dog,Private Impound,May 2020,Garbutt
dog,Attack,May 2020,Gulliver
dog,Private Impound,May 2020,Gulliver
dog,Wandering,May 2020,Gulliver
dog,Aggressive Animal,May 2020,Mundingburra
dog,Attack,May 2020,Mundingburra
dog,Attack,May 2020,Mundingburra
dog,Noise,May 2020,Mundingburra
dog,Wandering,May 2020,Mundingburra
dog,Wandering,May 2020,Mundingburra
dog,Attack,May 2020,Vincent
dog,Attack,May 2020,Vincent
cat,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Enclosure,May 2020,Vincent
dog,Noise,May 2020,Vincent
dog,Noise,May 2020,Vincent
dog,Noise,May 2020,Vincent
dog,Noise,May 2020,Vincent
dog,Noise,May 2020,Vincent
dog,Wandering,May 2020,Vincent
dog,Wandering,May 2020,Vincent
dog,Wandering,May 2020,Vincent
dog,Wandering,May 2020,Vincent
dog,Private Impound,May 2020,Gulliver
dog,Noise,May 2020,Hermit Park
dog,Noise,May 2020,Hermit Park
cat,Private Impound,May 2020,Hermit Park
dog,Wandering,May 2020,Hermit Park
dog,Noise,May 2020,Hyde Park
cat,Private Impound,May 2020,Hyde Park
cat,Private Impound,May 2020,Hyde Park
cat,Private Impound,May 2020,Hyde Park
dog,Private Impound,May 2020,Hyde Park
dog,Noise,May 2020,Mysterton
dog,Noise,May 2020,Mysterton
cat,Private Impound,May 2020,Mysterton
cat,Private Impound,May 2020,Mysterton
dog,Noise,May 2020,Pimlico
dog,Noise,May 2020,Pimlico
cat,Private Impound,May 2020,Pimlico
dog,Attack,May 2020,Railway Estate
dog,Noise,May 2020,Railway Estate
dog,Noise,May 2020,Railway Estate
cat,Private Impound,May 2020,Railway Estate
cat,Private Impound,May 2020,Railway Estate
dog,Aggressive Animal,May 2020,Rosslea
dog,Attack,May 2020,Rosslea
dog,Enclosure,May 2020,Rosslea
dog,Enclosure,May 2020,Rosslea
dog,Wandering,May 2020,Rosslea
cat,Private Impound,May 2020,Townsville City
dog,Aggressive Animal,May 2020,West End
dog,Aggressive Animal,May 2020,West End
dog,Enclosure,May 2020,West End
dog,Noise,May 2020,West End
dog,Noise,May 2020,West End
dog,Wandering,May 2020,West End
dog,Wandering,May 2020,West End
dog,Wandering,May 2020,West End
dog,Private Impound,May 2020,Condon
dog,Wandering,May 2020,Condon
dog,Attack,May 2020,Cranbrook
dog,Wandering,May 2020,Cranbrook
dog,Wandering,May 2020,Cranbrook
dog,Wandering,May 2020,Gulliver
dog,Wandering,May 2020,Gulliver
dog,Wandering,May 2020,Gulliver
dog,Wandering,May 2020,Kirwan
dog,Wandering,May 2020,Kirwan
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Mount Louisa
dog,Wandering,May 2020,Railway Estate
cat,Private Impound,May 2020,Thuringowa Central
dog,Private Impound,May 2020,Thuringowa Central
dog,Wandering,May 2020,Thuringowa Central
dog,Wandering,May 2020,Unallocated
dog,Wandering,May 2020,Unallocated
dog,Wandering,May 2020,Unallocated
dog,Wandering,May 2020,Unallocated
dog,Aggressive Animal,April 2020,Alice River
dog,Attack,April 2020,Alice River
dog,Attack,April 2020,Alice River
dog,Attack,April 2020,Alice River
dog,Enclosure,April 2020,Alice River
dog,Enclosure,April 2020,Alice River
dog,Enclosure,April 2020,Alice River
dog,Enclosure,April 2020,Alice River
dog,Noise,April 2020,Alice River
dog,Noise,April 2020,Alice River
dog,Wandering,April 2020,Alice River
dog,Aggressive Animal,April 2020,Bluewater
dog,Enclosure,April 2020,Bluewater
dog,Attack,April 2020,Bohle Plains
dog,Noise,April 2020,Bohle Plains
dog,Enclosure,April 2020,Deeragun
dog,Enclosure,April 2020,Deeragun
dog,Enclosure,April 2020,Deeragun
dog,Enclosure,April 2020,Deeragun
dog,Noise,April 2020,Deeragun
dog,Private Impound,April 2020,Deeragun
dog,Private Impound,April 2020,Deeragun
dog,Private Impound,April 2020,Deeragun
dog,Private Impound,April 2020,Deeragun
dog,Private Impound,April 2020,Deeragun
dog,Wandering,April 2020,Deeragun
dog,Wandering,April 2020,Deeragun
dog,Attack,April 2020,Jensen
dog,Attack,April 2020,Jensen
dog,Attack,April 2020,Jensen
dog,Noise,April 2020,Jensen
dog,Enclosure,April 2020,Yabulu
dog,Enclosure,April 2020,Yabulu
dog,Aggressive Animal,April 2020,Alligator Creek
dog,Attack,April 2020,Alligator Creek
dog,Aggressive Animal,April 2020,Brookhill
dog,Private Impound,April 2020,Cungulla
dog,Noise,April 2020,Idalia
cat,Private Impound,April 2020,Idalia
dog,Aggressive Animal,April 2020,Nome
dog,Aggressive Animal,April 2020,Oonoonba
cat,Private Impound,April 2020,Railway Estate
dog,Noise,April 2020,Stuart
dog,Wandering,April 2020,Stuart
dog,Attack,April 2020,Wulguru
dog,Attack,April 2020,Wulguru
dog,Enclosure,April 2020,Wulguru
dog,Enclosure,April 2020,Wulguru
dog,Enclosure,April 2020,Wulguru
dog,Enclosure,April 2020,Wulguru
dog,Enclosure,April 2020,Wulguru
dog,Enclosure,April 2020,Wulguru
cat,Private Impound,April 2020,Wulguru
dog,Private Impound,April 2020,Wulguru
dog,Wandering,April 2020,Wulguru
dog,Wandering,April 2020,Wulguru
dog,Wandering,April 2020,Wulguru
dog,Wandering,April 2020,Wulguru
dog,Aggressive Animal,April 2020,Black River
dog,Aggressive Animal,April 2020,Black River
dog,Attack,April 2020,Black River
dog,Enclosure,April 2020,Black River
dog,Enclosure,April 2020,Black River
dog,Wandering,April 2020,Black River
dog,Wandering,April 2020,Black River
dog,Wandering,April 2020,Black River
dog,Noise,April 2020,Burdell
dog,Noise,April 2020,Burdell
cat,Private Impound,April 2020,Burdell
cat,Private Impound,April 2020,Burdell
dog,Private Impound,April 2020,Burdell
cat,Enclosure,April 2020,Bushland Beach
dog,Enclosure,April 2020,Bushland Beach
dog,Enclosure,April 2020,Bushland Beach
dog,Noise,April 2020,Bushland Beach
dog,Noise,April 2020,Bushland Beach
dog,Noise,April 2020,Bushland Beach
dog,Noise,April 2020,Bushland Beach
cat,Private Impound,April 2020,Bushland Beach
cat,Private Impound,April 2020,Bushland Beach
dog,Wandering,April 2020,Bushland Beach
dog,Noise,April 2020,Mount Low
dog,Noise,April 2020,Mount Low
dog,Wandering,April 2020,Arcadia
dog,Enclosure,April 2020,Belgian Gardens
dog,Private Impound,April 2020,Belgian Gardens
dog,Wandering,April 2020,Belgian Gardens
dog,Aggressive Animal,April 2020,Bohle
dog,Wandering,April 2020,Bohle
dog,Wandering,April 2020,Castle Hill
dog,Aggressive Animal,April 2020,Garbutt
dog,Aggressive Animal,April 2020,Garbutt
dog,Aggressive Animal,April 2020,Garbutt
dog,Attack,April 2020,Garbutt
dog,Enclosure,April 2020,Garbutt
dog,Enclosure,April 2020,Garbutt
dog,Enclosure,April 2020,Garbutt
dog,Noise,April 2020,Garbutt
cat,Private Impound,April 2020,Garbutt
dog,Wandering,April 2020,Garbutt
dog,Attack,April 2020,North Ward
dog,Noise,April 2020,North Ward
dog,Wandering,April 2020,North Ward
dog,Wandering,April 2020,North Ward
dog,Noise,April 2020,Pallarenda
cat,Private Impound,April 2020,Pallarenda
dog,Wandering,April 2020,Pallarenda
dog,Wandering,April 2020,Pallarenda
dog,Wandering,April 2020,Picnic Bay
dog,Aggressive Animal,April 2020,South Townsville
dog,Attack,April 2020,South Townsville
dog,Enclosure,April 2020,South Townsville
dog,Noise,April 2020,South Townsville
dog,Attack,April 2020,Townsville City
dog,Private Impound,April 2020,Townsville City
dog,Attack,April 2020,Condon
dog,Attack,April 2020,Condon
dog,Attack,April 2020,Condon
dog,Attack,April 2020,Condon
dog,Enclosure,April 2020,Condon
dog,Enclosure,April 2020,Condon
dog,Enclosure,April 2020,Condon
dog,Enclosure,April 2020,Condon
dog,Noise,April 2020,Condon
cat,Private Impound,April 2020,Condon
dog,Private Impound,April 2020,Condon
dog,Aggressive Animal,April 2020,Kelso
dog,Aggressive Animal,April 2020,Kelso
dog,Aggressive Animal,April 2020,Kelso
dog,Aggressive Animal,April 2020,Kelso
dog,Aggressive Animal,April 2020,Kelso
dog,Aggressive Animal,April 2020,Kelso
dog,Attack,April 2020,Kelso
dog,Attack,April 2020,Kelso
dog,Attack,April 2020,Kelso
dog,Attack,April 2020,Kelso
dog,Enclosure,April 2020,Kelso
dog,Enclosure,April 2020,Kelso
dog,Enclosure,April 2020,Kelso
dog,Enclosure,April 2020,Kelso
dog,Noise,April 2020,Kelso
dog,Noise,April 2020,Kelso
dog,Noise,April 2020,Kelso
dog,Noise,April 2020,Kelso
dog,Noise,April 2020,Kelso
dog,Noise,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Private Impound,April 2020,Kelso
dog,Wandering,April 2020,Kelso
dog,Wandering,April 2020,Kelso
dog,Wandering,April 2020,Kelso
dog,Wandering,April 2020,Kelso
dog,Aggressive Animal,April 2020,Rasmussen
dog,Aggressive Animal,April 2020,Rasmussen
dog,Enclosure,April 2020,Rasmussen
dog,Noise,April 2020,Rasmussen
dog,Noise,April 2020,Rasmussen
dog,Private Impound,April 2020,Rasmussen
dog,Private Impound,April 2020,Rasmussen
dog,Wandering,April 2020,Rasmussen
dog,Attack,April 2020,Cranbrook
dog,Enclosure,April 2020,Cranbrook
dog,Enclosure,April 2020,Cranbrook
dog,Noise,April 2020,Cranbrook
dog,Private Impound,April 2020,Cranbrook
